Unnamed: 0_x,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Unnamed: 0_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,quarter,EPS_YOY_pct_change,revenue_YOY_pct_change,netIncome_YOY_pct_change,netProfitMargin,netProfitMargin_YOY_pct_change
,2008-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,64,2008-08-06,0.13,0.12,0.01,8.3333,pre-market,2008Q2,-244.0,+nan,+nan,,+nan
,2008-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,65,2008-05-07,0.15,0.08,0.07,87.5,pre-market,2008Q1,-56.0,+nan,+nan,,+nan
,2007-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,66,2008-02-28,-0.04,0.11,-0.15,-136.3636,pre-market,2007Q4,-111.0,+nan,+nan,,+nan
,2007-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,67,2007-10-31,0.18,0.1,0.08,80.0,pre-market,2007Q3,-55.0,+nan,+nan,,+nan
,2007-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,68,2007-08-08,-0.09,-0.1,0.01,10.0,pre-market,2007Q2,-103.0,+nan,+nan,,+nan
,2007-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,69,2007-05-08,0.34,0.32,0.02,6.25,pre-market,2007Q1,+48.0,+nan,+nan,,+nan
,2006-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,70,2007-02-28,0.37,0.31,0.06,19.3548,pre-market,2006Q4,+1133.0,+nan,+nan,,+nan
,2006-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,71,2006-11-01,0.4,0.4,0.0,0.0,pre-market,2006Q3,+233.0,+nan,+nan,,+nan
,2006-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,72,2006-08-02,2.98,2.94,0.04,1.3605,pre-market,2006Q2,+4157.0,+nan,+nan,,+nan
,2006-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,73,2006-05-04,0.23,0.18,0.05,27.7778,pre-market,2006Q1,-1250.0,+nan,+nan,,+nan
,2005-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,74,2006-03-09,0.03,0.06,-0.03,-50.0,pre-market,2005Q4,-1100.0,+nan,+nan,,+nan
,2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,75,2005-11-03,0.12,0.14,-0.02,-14.2857,pre-market,2005Q3,-200.0,+nan,+nan,,+nan
,2005-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,76,2005-08-04,0.07,0.05,0.02,40.0,pre-market,2005Q2,+250.0,+nan,+nan,,+nan
,2005-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,77,2005-05-06,-0.02,-0.05,0.03,60.0,pre-market,2005Q1,-120.0,+nan,+nan,,+nan
,2004-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,78,2005-03-10,-0.003,0.02,-0.023,-115.0,pre-market,2004Q4,-115.0,+nan,+nan,,+nan
,2004-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,79,2004-11-09,-0.12,-0.09,-0.03,-33.3333,pre-market,2004Q3,-300.0,+nan,+nan,,+nan
,2004-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,80,2004-08-09,0.02,0.03,-0.01,-33.3333,pre-market,2004Q2,-60.0,+nan,+nan,,+nan
,2004-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,81,2004-05-10,0.1,0.08,0.02,25.0,pre-market,2004Q1,-78.0,+nan,+nan,,+nan
,2003-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,82,2004-03-10,0.02,0.07,-0.05,-71.4286,pre-market,2003Q4,-80.0,+nan,+nan,,+nan
,2003-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,83,2003-11-13,0.06,,,,pre-market,2003Q3,-155.0,+nan,+nan,,+nan
,2003-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,84,2003-08-13,0.05,-0.05,0.1,200.0,pre-market,2003Q2,+25.0,+nan,+nan,,+nan
,2003-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,85,2003-05-13,0.45,0.03,0.42,1400.0,pre-market,2003Q1,+149900.0,+nan,+nan,,+nan
,2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,86,2003-02-11,0.1,-0.08,0.18,225.0,pre-market,2002Q4,-156.0,+nan,+nan,,+nan
,2002-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,87,2002-11-12,-0.11,-0.1,-0.01,-10.0,pre-market,2002Q3,+22.0,+nan,+nan,,+nan
,2002-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,88,2002-08-06,0.04,-0.1,0.14,140.0,pre-market,2002Q2,-180.0,+nan,+nan,,+nan
,2002-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,89,2002-05-10,0.0003,-0.13,0.1303,100.2308,pre-market,2002Q1,-101.0,+nan,+nan,,+nan
,2001-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,90,2002-02-14,-0.18,-0.1,-0.08,-80.0,pre-market,2001Q4,-80.0,+nan,+nan,,+nan
,2001-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,91,2001-10-23,-0.09,-0.06,-0.03,-50.0,pre-market,2001Q3,-8282.0,+nan,+nan,,+nan
,2001-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,92,2001-07-31,-0.05,-0.06,0.01,16.6667,pre-market,2001Q2,+134.0,+nan,+nan,,+nan
,2001-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,93,2001-04-26,-0.04,-0.03,-0.01,-33.3333,pre-market,2001Q1,-641.0,+nan,+nan,,+nan
,2000-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,94,2000-12-31,-0.8852,,,,pre-market,2000Q4,-3051.0,+nan,+nan,,+nan
,2000-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,95,2000-09-30,0.0011,,,,pre-market,2000Q3,-98.0,+nan,+nan,,+nan
,2000-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,96,2000-06-30,-0.0214,,,,pre-market,2000Q2,-143.0,+nan,+nan,,+nan
,2000-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,97,2000-03-31,0.0074,,,,pre-market,2000Q1,-98.0,+nan,+nan,,+nan
,1999-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,98,1999-12-31,0.03,,,,pre-market,1999Q4,-92.0,+nan,+nan,,+nan
,1999-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,99,1999-10-26,0.05,0.03,0.02,66.6667,pre-market,1999Q3,-138.0,+nan,+nan,,+nan
,1999-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,100,1999-08-05,0.05,,,,pre-market,1999Q2,-91.0,+nan,+nan,,+nan
,1999-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,101,1999-04-29,0.43,0.39,0.04,10.2564,pre-market,1999Q1,+975.0,+nan,+nan,,+nan
,1998-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,102,1999-02-25,0.36,0.32,0.04,12.5,pre-market,1998Q4,-244.0,+nan,+nan,,+nan
,1998-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,103,1998-11-04,-0.13,-0.16,0.03,18.75,pre-market,1998Q3,-24.0,+nan,+nan,,+nan
,1998-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,104,1998-08-10,0.55,0.29,0.26,89.6552,pre-market,1998Q2,-424.0,+nan,+nan,,+nan
,1998-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,105,1998-05-07,0.04,0.05,-0.01,-20.0,pre-market,1998Q1,-131.0,+nan,+nan,,+nan
,1997-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,106,1998-03-04,-0.25,-0.22,-0.03,-13.6364,pre-market,1997Q4,+nan,+nan,+nan,,+nan
,1997-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,107,1997-10-30,-0.17,-0.24,0.07,29.1667,pre-market,1997Q3,+nan,+nan,+nan,,+nan
,1997-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,108,1997-08-01,-0.17,-0.17,0.0,0.0,pre-market,1997Q2,+nan,+nan,+nan,,+nan
,1997-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,109,1997-05-14,-0.13,-0.16,0.03,18.75,pre-market,1997Q1,+nan,+nan,+nan,,+nan
